# case=C2-Acoustic-limit
# t=1.336864e-03 s     P_star=3.002498e+06 Pa   u_star=1.974060e-01 m/s
# S_L_head= -299.196  S_L_tail= -298.972  S_contact=   +0.197  S_R_tail= +299.431  S_R_head= +299.431 m/s
x[m],rho[kg/m^3],u[m/s],P[bar]
0.330000,42.336341,0.1974,30.024978
0.332500,42.336341,0.1974,30.024978
0.335000,42.336341,0.1974,30.024978
0.337500,42.336341,0.1974,30.024978
0.340000,42.336341,0.1974,30.024978
0.342500,42.336341,0.1974,30.024978
0.345000,42.336341,0.1974,30.024978
0.347500,42.336341,0.1974,30.024978
0.350000,42.336341,0.1974,30.024978
0.352500,42.336341,0.1974,30.024978
0.355000,42.336341,0.1974,30.024978
0.357500,42.336341,0.1974,30.024978
0.360000,42.336341,0.1974,30.024978
0.362500,42.336341,0.1974,30.024978
0.365000,42.336341,0.1974,30.024978
0.367500,42.336341,0.1974,30.024978
0.370000,42.336341,0.1974,30.024978
0.372500,42.336341,0.1974,30.024978
0.375000,42.336341,0.1974,30.024978
0.377500,42.336341,0.1974,30.024978
0.380000,42.336341,0.1974,30.024978
0.382500,42.336341,0.1974,30.024978
0.385000,42.336341,0.1974,30.024978
0.387500,42.336341,0.1974,30.024978
0.390000,42.336341,0.1974,30.024978
0.392500,42.336341,0.1974,30.024978
0.395000,42.336341,0.1974,30.024978
0.397500,42.336341,0.1974,30.024978
0.400000,42.336341,0.1974,30.024978
0.402500,42.336341,0.1974,30.024978
0.405000,42.336341,0.1974,30.024978
0.407500,42.336341,0.1974,30.024978
0.410000,42.336341,0.1974,30.024978
0.412500,42.336341,0.1974,30.024978
0.415000,42.336341,0.1974,30.024978
0.417500,42.336341,0.1974,30.024978
0.420000,42.336341,0.1974,30.024978
0.422500,42.336341,0.1974,30.024978
0.425000,42.336341,0.1974,30.024978
0.427500,42.336341,0.1974,30.024978
0.430000,42.336341,0.1974,30.024978
0.432500,42.336341,0.1974,30.024978
0.435000,42.336341,0.1974,30.024978
0.437500,42.336341,0.1974,30.024978
0.440000,42.336341,0.1974,30.024978
0.442500,42.336341,0.1974,30.024978
0.445000,42.336341,0.1974,30.024978
0.447500,42.336341,0.1974,30.024978
0.450000,42.336341,0.1974,30.024978
0.452500,42.336341,0.1974,30.024978
0.455000,42.336341,0.1974,30.024978
0.457500,42.336341,0.1974,30.024978
0.460000,42.336341,0.1974,30.024978
0.462500,42.336341,0.1974,30.024978
0.465000,42.336341,0.1974,30.024978
0.467500,42.336341,0.1974,30.024978
0.470000,42.336341,0.1974,30.024978
0.472500,42.336341,0.1974,30.024978
0.475000,42.336341,0.1974,30.024978
0.477500,42.336341,0.1974,30.024978
0.480000,42.336341,0.1974,30.024978
0.482500,42.336341,0.1974,30.024978
0.485000,42.336341,0.1974,30.024978
0.487500,42.336341,0.1974,30.024978
0.490000,42.336341,0.1974,30.024978
0.492500,42.336341,0.1974,30.024978
0.495000,42.336341,0.1974,30.024978
0.497500,42.336341,0.1974,30.024978
0.500000,42.336341,0.1974,30.024978
0.502500,42.317198,0.1974,30.024978
0.505000,42.317198,0.1974,30.024978
0.507500,42.317198,0.1974,30.024978
0.510000,42.317198,0.1974,30.024978
0.512500,42.317198,0.1974,30.024978
0.515000,42.317198,0.1974,30.024978
0.517500,42.317198,0.1974,30.024978
0.520000,42.317198,0.1974,30.024978
0.522500,42.317198,0.1974,30.024978
0.525000,42.317198,0.1974,30.024978
0.527500,42.317198,0.1974,30.024978
0.530000,42.317198,0.1974,30.024978
0.532500,42.317198,0.1974,30.024978
0.535000,42.317198,0.1974,30.024978
0.537500,42.317198,0.1974,30.024978
0.540000,42.317198,0.1974,30.024978
0.542500,42.317198,0.1974,30.024978
0.545000,42.317198,0.1974,30.024978
0.547500,42.317198,0.1974,30.024978
0.550000,42.317198,0.1974,30.024978
0.552500,42.317198,0.1974,30.024978
0.555000,42.317198,0.1974,30.024978
0.557500,42.317198,0.1974,30.024978
0.560000,42.317198,0.1974,30.024978
0.562500,42.317198,0.1974,30.024978
0.565000,42.317198,0.1974,30.024978
0.567500,42.317198,0.1974,30.024978
0.570000,42.317198,0.1974,30.024978
0.572500,42.317198,0.1974,30.024978
0.575000,42.317198,0.1974,30.024978
0.577500,42.317198,0.1974,30.024978
0.580000,42.317198,0.1974,30.024978
0.582500,42.317198,0.1974,30.024978
0.585000,42.317198,0.1974,30.024978
0.587500,42.317198,0.1974,30.024978
0.590000,42.317198,0.1974,30.024978
0.592500,42.317198,0.1974,30.024978
0.595000,42.317198,0.1974,30.024978
0.597500,42.317198,0.1974,30.024978
0.600000,42.317198,0.1974,30.024978
0.602500,42.317198,0.1974,30.024978
0.605000,42.317198,0.1974,30.024978
0.607500,42.317198,0.1974,30.024978
0.610000,42.317198,0.1974,30.024978
0.612500,42.317198,0.1974,30.024978
0.615000,42.317198,0.1974,30.024978
0.617500,42.317198,0.1974,30.024978
0.620000,42.317198,0.1974,30.024978
0.622500,42.317198,0.1974,30.024978
0.625000,42.317198,0.1974,30.024978
0.627500,42.317198,0.1974,30.024978
0.630000,42.317198,0.1974,30.024978
0.632500,42.317198,0.1974,30.024978
0.635000,42.317198,0.1974,30.024978
0.637500,42.317198,0.1974,30.024978
0.640000,42.317198,0.1974,30.024978
0.642500,42.317198,0.1974,30.024978
0.645000,42.317198,0.1974,30.024978
0.647500,42.317198,0.1974,30.024978
0.650000,42.317198,0.1974,30.024978
0.652500,42.317198,0.1974,30.024978
0.655000,42.317198,0.1974,30.024978
0.657500,42.317198,0.1974,30.024978
0.660000,42.317198,0.1974,30.024978
0.662500,42.317198,0.1974,30.024978
0.665000,42.317198,0.1974,30.024978
0.667500,42.317198,0.1974,30.024978
0.670000,42.317198,0.1974,30.024978
0.672500,42.317198,0.1974,30.024978
0.675000,42.317198,0.1974,30.024978
0.677500,42.317198,0.1974,30.024978
0.680000,42.317198,0.1974,30.024978
0.682500,42.317198,0.1974,30.024978
0.685000,42.317198,0.1974,30.024978
0.687500,42.317198,0.1974,30.024978
0.690000,42.317198,0.1974,30.024978
0.692500,42.317198,0.1974,30.024978
0.695000,42.317198,0.1974,30.024978
0.697500,42.317198,0.1974,30.024978
0.700000,42.317198,0.1974,30.024978
0.702500,42.317198,0.1974,30.024978
0.705000,42.317198,0.1974,30.024978
0.707500,42.317198,0.1974,30.024978
0.710000,42.317198,0.1974,30.024978
0.712500,42.317198,0.1974,30.024978
0.715000,42.317198,0.1974,30.024978
0.717500,42.317198,0.1974,30.024978
0.720000,42.317198,0.1974,30.024978
0.722500,42.317198,0.1974,30.024978
0.725000,42.317198,0.1974,30.024978
0.727500,42.317198,0.1974,30.024978
0.730000,42.317198,0.1974,30.024978
0.732500,42.317198,0.1974,30.024978
0.735000,42.317198,0.1974,30.024978
0.737500,42.317198,0.1974,30.024978
0.740000,42.317198,0.1974,30.024978
0.742500,42.317198,0.1974,30.024978
0.745000,42.317198,0.1974,30.024978
0.747500,42.317198,0.1974,30.024978
0.750000,42.317198,0.1974,30.024978
0.752500,42.317198,0.1974,30.024978
0.755000,42.317198,0.1974,30.024978
0.757500,42.317198,0.1974,30.024978
0.760000,42.317198,0.1974,30.024978
0.762500,42.317198,0.1974,30.024978
0.765000,42.317198,0.1974,30.024978
0.767500,42.317198,0.1974,30.024978
0.770000,42.317198,0.1974,30.024978
0.772500,42.317198,0.1974,30.024978
0.775000,42.317198,0.1974,30.024978
0.777500,42.317198,0.1974,30.024978
0.780000,42.317198,0.1974,30.024978
0.782500,42.317198,0.1974,30.024978
0.785000,42.317198,0.1974,30.024978
0.787500,42.317198,0.1974,30.024978
0.790000,42.317198,0.1974,30.024978
0.792500,42.317198,0.1974,30.024978
0.795000,42.317198,0.1974,30.024978
0.797500,42.317198,0.1974,30.024978
0.800000,42.317198,0.1974,30.024978
0.802500,42.317198,0.1974,30.024978
0.805000,42.317198,0.1974,30.024978
0.807500,42.317198,0.1974,30.024978
0.810000,42.317198,0.1974,30.024978
0.812500,42.317198,0.1974,30.024978
0.815000,42.317198,0.1974,30.024978
0.817500,42.317198,0.1974,30.024978
0.820000,42.317198,0.1974,30.024978
0.822500,42.317198,0.1974,30.024978
0.825000,42.317198,0.1974,30.024978
0.827500,42.317198,0.1974,30.024978
0.830000,42.317198,0.1974,30.024978
0.832500,42.317198,0.1974,30.024978
0.835000,42.317198,0.1974,30.024978
0.837500,42.317198,0.1974,30.024978
0.840000,42.317198,0.1974,30.024978
0.842500,42.317198,0.1974,30.024978
0.845000,42.317198,0.1974,30.024978
0.847500,42.317198,0.1974,30.024978
0.850000,42.317198,0.1974,30.024978
0.852500,42.317198,0.1974,30.024978
0.855000,42.317198,0.1974,30.024978
0.857500,42.317198,0.1974,30.024978
0.860000,42.317198,0.1974,30.024978
0.862500,42.317198,0.1974,30.024978
0.865000,42.317198,0.1974,30.024978
0.867500,42.317198,0.1974,30.024978
0.870000,42.317198,0.1974,30.024978
0.872500,42.317198,0.1974,30.024978
0.875000,42.317198,0.1974,30.024978
0.877500,42.317198,0.1974,30.024978
0.880000,42.317198,0.1974,30.024978
0.882500,42.317198,0.1974,30.024978
0.885000,42.317198,0.1974,30.024978
0.887500,42.317198,0.1974,30.024978
0.890000,42.317198,0.1974,30.024978
0.892500,42.317198,0.1974,30.024978
0.895000,42.317198,0.1974,30.024978
0.897500,42.317198,0.1974,30.024978
0.900000,42.317198,0.1974,30.024978
0.902500,42.289300,0.0000,30.000000
0.905000,42.289300,0.0000,30.000000
0.907500,42.289300,0.0000,30.000000
0.910000,42.289300,0.0000,30.000000
0.912500,42.289300,0.0000,30.000000
0.915000,42.289300,0.0000,30.000000
0.917500,42.289300,0.0000,30.000000
0.920000,42.289300,0.0000,30.000000
0.922500,42.289300,0.0000,30.000000
0.925000,42.289300,0.0000,30.000000
0.927500,42.289300,0.0000,30.000000
0.930000,42.289300,0.0000,30.000000
0.932500,42.289300,0.0000,30.000000
0.935000,42.289300,0.0000,30.000000
0.937500,42.289300,0.0000,30.000000
0.940000,42.289300,0.0000,30.000000
0.942500,42.289300,0.0000,30.000000
0.945000,42.289300,0.0000,30.000000
0.947500,42.289300,0.0000,30.000000
0.950000,42.289300,0.0000,30.000000
0.952500,42.289300,0.0000,30.000000
0.955000,42.289300,0.0000,30.000000
0.957500,42.289300,0.0000,30.000000
0.960000,42.289300,0.0000,30.000000
0.962500,42.289300,0.0000,30.000000
0.965000,42.289300,0.0000,30.000000
0.967500,42.289300,0.0000,30.000000
0.970000,42.289300,0.0000,30.000000
0.972500,42.289300,0.0000,30.000000
0.975000,42.289300,0.0000,30.000000
0.977500,42.289300,0.0000,30.000000
0.980000,42.289300,0.0000,30.000000
0.982500,42.289300,0.0000,30.000000
0.985000,42.289300,0.0000,30.000000
0.987500,42.289300,0.0000,30.000000
0.990000,42.289300,0.0000,30.000000
0.992500,42.289300,0.0000,30.000000
0.995000,42.289300,0.0000,30.000000
0.997500,42.289300,0.0000,30.000000
1.000000,42.289300,0.0000,30.000000
